agent_id,year,total_work_hours,starting_date,total_commission
193,2004,981,12/3/1991,2488
193,2005,698,12/3/1991,2366
193,2006,1374,12/3/1991,4295
193,2007,1869,12/3/1991,5408
193,2008,1307,12/3/1991,2705
193,2009,410,12/3/1991,1317
193,2010,1688,12/3/1991,2617
193,2011,1572,12/3/1991,2199
193,2012,1459,12/3/1991,3809
193,2013,1470,12/3/1991,5369
193,2014,880,12/3/1991,987
193,2015,656,12/3/1991,1653
193,2016,607,12/3/1991,2890
193,2017,1317,12/3/1991,5048
194,2001,105,1/9/2001,117
194,2002,1080,1/9/2001,4626
194,2003,1824,1/9/2001,6671
194,2004,1266,1/9/2001,3194
194,2005,705,1/9/2001,1587
194,2006,601,1/9/2001,996
194,2007,597,1/9/2001,2773
194,2008,485,1/9/2001,1338
194,2009,1876,1/9/2001,7624
194,2010,700,1/9/2001,1520
194,2011,1388,1/9/2001,2870
194,2012,1312,1/9/2001,2240
194,2013,418,1/9/2001,1975
194,2014,1173,1/9/2001,3547
194,2015,606,1/9/2001,2107
194,2016,124,1/9/2001,496
194,2017,1706,1/9/2001,4943
195,2009,391,15/10/2009,1573
195,2010,1216,15/10/2009,3826
195,2011,1158,15/10/2009,1954
195,2012,829,15/10/2009,3436
195,2013,1847,15/10/2009,2172
195,2014,497,15/10/2009,1757
195,2015,140,15/10/2009,433
195,2016,1306,15/10/2009,2798
195,2017,1770,15/10/2009,5142
196,2012,755,19/4/2012,1268
196,2013,776,19/4/2012,3727
196,2014,963,19/4/2012,2934
196,2015,191,19/4/2012,848
196,2016,1150,19/4/2012,2475
196,2017,493,19/4/2012,863
197,2017,612,5/9/2017,2452
198,1993,313,16/11/1993,397
198,1994,1712,16/11/1993,8224
198,1995,932,16/11/1993,2409
198,1996,1844,16/11/1993,2925
198,1997,198,16/11/1993,615
198,1998,648,16/11/1993,1237
198,1999,1245,16/11/1993,5237
198,2000,1879,16/11/1993,8627
198,2001,1629,16/11/1993,3273
198,2002,594,16/11/1993,2125
198,2003,1913,16/11/1993,3235
198,2004,111,16/11/1993,155
198,2005,681,16/11/1993,1198
198,2006,723,16/11/1993,1417
198,2007,579,16/11/1993,1898
198,2008,1070,16/11/1993,3734
198,2009,979,16/11/1993,2043
198,2010,594,16/11/1993,2750
198,2011,1756,16/11/1993,4801
198,2012,1165,16/11/1993,4163
198,2013,214,16/11/1993,541
198,2014,186,16/11/1993,229
198,2015,623,16/11/1993,2043
198,2016,1302,16/11/1993,3132
198,2017,1495,16/11/1993,3382
199,2016,1684,5/1/2016,6142
199,2017,1851,5/1/2016,3956
200,1996,76,7/11/1996,305
200,1997,1013,7/11/1996,1639
200,1998,1542,7/11/1996,4444
200,1999,956,7/11/1996,1481
200,2000,849,7/11/1996,2999
200,2001,257,7/11/1996,833
200,2002,1037,7/11/1996,1239
200,2003,376,7/11/1996,1778
200,2004,332,7/11/1996,1580
200,2005,149,7/11/1996,306
200,2006,1614,7/11/1996,4001
200,2007,524,7/11/1996,2049
200,2008,309,7/11/1996,1401
200,2009,1233,7/11/1996,2550
200,2010,335,7/11/1996,752
200,2011,757,7/11/1996,3024
200,2012,187,7/11/1996,491
200,2013,228,7/11/1996,361
200,2014,1027,7/11/1996,3296
200,2015,1729,7/11/1996,8250
200,2016,105,7/11/1996,264
200,2017,1421,7/11/1996,5814
201,2016,68,7/12/2016,325
201,2017,715,7/12/2016,2758
202,1998,1004,11/1/1998,3497
202,1999,680,11/1/1998,2643
202,2000,1336,11/1/1998,1443
202,2001,1688,11/1/1998,4625
202,2002,1565,11/1/1998,6972
202,2003,475,11/1/1998,1787
202,2004,1765,11/1/1998,7884
202,2005,407,11/1/1998,911
202,2006,413,11/1/1998,1571
202,2007,1516,11/1/1998,4003
202,2008,503,11/1/1998,2458
202,2009,811,11/1/1998,928
202,2010,1023,11/1/1998,2965
202,2011,466,11/1/1998,1842
202,2012,1720,11/1/1998,2753
202,2013,748,11/1/1998,3640
202,2014,1851,11/1/1998,6590
202,2015,1169,11/1/1998,2289
202,2016,847,11/1/1998,3880
202,2017,1852,11/1/1998,7460
203,2005,378,13/4/2005,624
203,2006,982,13/4/2005,3044
203,2007,1129,13/4/2005,4163
203,2008,1242,13/4/2005,3534
203,2009,381,13/4/2005,1699
203,2010,278,13/4/2005,1276
203,2011,1453,13/4/2005,4443
203,2012,364,13/4/2005,671
203,2013,1697,13/4/2005,2217
203,2014,561,13/4/2005,1481
203,2015,1054,13/4/2005,1884
203,2016,1484,13/4/2005,3458
203,2017,1372,13/4/2005,5499
204,2011,498,3/8/2011,1510
204,2012,1039,3/8/2011,4980
204,2013,1493,3/8/2011,2221
204,2014,1388,3/8/2011,4162
204,2015,772,3/8/2011,1018
204,2016,223,3/8/2011,231
204,2017,132,3/8/2011,631
205,2004,278,10/9/2004,434
205,2005,376,10/9/2004,1186
205,2006,204,10/9/2004,511
205,2007,233,10/9/2004,503
205,2008,257,10/9/2004,647
205,2009,1645,10/9/2004,8001
205,2010,1059,10/9/2004,5225
205,2011,275,10/9/2004,608
205,2012,977,10/9/2004,4783
205,2013,1487,10/9/2004,5342
205,2014,1437,10/9/2004,4189
205,2015,148,10/9/2004,245
205,2016,1832,10/9/2004,2047
205,2017,775,10/9/2004,3767
206,2011,458,22/2/2011,1571
206,2012,1826,22/2/2011,2928
206,2013,444,22/2/2011,445
206,2014,1638,22/2/2011,7329
206,2015,665,22/2/2011,1682
206,2016,178,22/2/2011,417
206,2017,795,22/2/2011,1701
207,2011,1116,6/3/2011,1364
207,2012,1674,6/3/2011,4394
207,2013,1662,6/3/2011,2249
207,2014,1049,6/3/2011,3320
207,2015,1235,6/3/2011,5920
207,2016,1012,6/3/2011,2868
207,2017,246,6/3/2011,843
208,1998,456,5/6/1998,959
208,1999,872,5/6/1998,1339
208,2000,227,5/6/1998,442
208,2001,129,5/6/1998,253
208,2002,768,5/6/1998,3807
208,2003,765,5/6/1998,2446
208,2004,645,5/6/1998,1792
208,2005,336,5/6/1998,1400
208,2006,1523,5/6/1998,3273
208,2007,1688,5/6/1998,4229
208,2008,219,5/6/1998,952
208,2009,171,5/6/1998,823
208,2010,1588,5/6/1998,3981
208,2011,654,5/6/1998,2681
208,2012,1021,5/6/1998,2921
208,2013,1668,5/6/1998,3584
208,2014,1586,5/6/1998,2069
208,2015,1161,5/6/1998,4898
208,2016,900,5/6/1998,3160
208,2017,1418,5/6/1998,2190
209,2016,1034,8/1/2016,1100
209,2017,1441,8/1/2016,6367
210,2004,859,14/3/2004,4165
210,2005,360,14/3/2004,664
210,2006,505,14/3/2004,1820
210,2007,651,14/3/2004,1832
210,2008,833,14/3/2004,3245
210,2009,751,14/3/2004,2069
210,2010,1470,14/3/2004,7326
210,2011,1321,14/3/2004,1553
210,2012,1382,14/3/2004,4020
210,2013,110,14/3/2004,482
210,2014,592,14/3/2004,2709
210,2015,851,14/3/2004,1850
210,2016,347,14/3/2004,488
210,2017,290,14/3/2004,314
211,2013,273,3/10/2013,407
211,2014,353,3/10/2013,1202
211,2015,361,3/10/2013,944
211,2016,1111,3/10/2013,1259
211,2017,591,3/10/2013,2573
212,1993,556,4/9/1993,2183
212,1994,1585,4/9/1993,3980
212,1995,1220,4/9/1993,5909
212,1996,1121,4/9/1993,5147
212,1997,408,4/9/1993,1628
212,1998,838,4/9/1993,1928
212,1999,565,4/9/1993,779
212,2000,574,4/9/1993,656
212,2001,1877,4/9/1993,2586
212,2002,1724,4/9/1993,4262
212,2003,102,4/9/1993,225
212,2004,1777,4/9/1993,2203
212,2005,570,4/9/1993,1100
212,2006,1104,4/9/1993,2000
212,2007,987,4/9/1993,1706
212,2008,617,4/9/1993,620
212,2009,247,4/9/1993,962
212,2010,923,4/9/1993,2128
212,2011,1240,4/9/1993,4213
212,2012,1835,4/9/1993,5873
212,2013,452,4/9/1993,1715
212,2014,947,4/9/1993,1285
212,2015,532,4/9/1993,1133
212,2016,250,4/9/1993,976
212,2017,303,4/9/1993,732
213,1998,285,5/8/1998,406
213,1999,1356,5/8/1998,5126
213,2000,1553,5/8/1998,5076
213,2001,127,5/8/1998,220
213,2002,915,5/8/1998,1581
213,2003,1114,5/8/1998,3030
213,2004,832,5/8/1998,2339
213,2005,732,5/8/1998,3283
213,2006,113,5/8/1998,403
213,2007,519,5/8/1998,2186
213,2008,944,5/8/1998,1201
213,2009,1250,5/8/1998,3723
213,2010,239,5/8/1998,853
213,2011,1543,5/8/1998,7005
213,2012,817,5/8/1998,3913
213,2013,283,5/8/1998,691
213,2014,1843,5/8/1998,5498
213,2015,246,5/8/1998,897
213,2016,1861,5/8/1998,3800
213,2017,1615,5/8/1998,3767
214,2000,463,12/5/2000,1377
214,2001,783,12/5/2000,1818
214,2002,283,12/5/2000,747
214,2003,936,12/5/2000,3737
214,2004,1904,12/5/2000,7458
214,2005,1683,12/5/2000,4921
214,2006,888,12/5/2000,3400
214,2007,1326,12/5/2000,4371
214,2008,678,12/5/2000,1678
214,2009,410,12/5/2000,1786
214,2010,1552,12/5/2000,3891
214,2011,1631,12/5/2000,6723
214,2012,1164,12/5/2000,2726
214,2013,1774,12/5/2000,4888
214,2014,968,12/5/2000,4433
214,2015,792,12/5/2000,1069
214,2016,124,12/5/2000,484
214,2017,419,12/5/2000,1389
215,1994,200,16/10/1994,991
215,1995,103,16/10/1994,115
215,1996,153,16/10/1994,175
215,1997,807,16/10/1994,3845
215,1998,182,16/10/1994,478
215,1999,864,16/10/1994,3161
215,2000,523,16/10/1994,2414
215,2001,1206,16/10/1994,5813
215,2002,1031,16/10/1994,2469
215,2003,543,16/10/1994,878
215,2004,1111,16/10/1994,2711
215,2005,850,16/10/1994,3218
215,2006,1864,16/10/1994,9063
215,2007,833,16/10/1994,1774
215,2008,214,16/10/1994,603
215,2009,1843,16/10/1994,8343
215,2010,916,16/10/1994,3740
215,2011,612,16/10/1994,2711
215,2012,566,16/10/1994,936
215,2013,226,16/10/1994,494
215,2014,957,16/10/1994,4579
215,2015,962,16/10/1994,2164
215,2016,306,16/10/1994,1307
215,2017,541,16/10/1994,2072
216,2003,392,8/8/2003,1020
216,2004,1356,8/8/2003,5055
216,2005,294,8/8/2003,1191
216,2006,957,8/8/2003,4668
216,2007,1654,8/8/2003,8070
216,2008,843,8/8/2003,2474
216,2009,1203,8/8/2003,2563
216,2010,1218,8/8/2003,6007
216,2011,692,8/8/2003,1966
216,2012,1011,8/8/2003,4633
216,2013,669,8/8/2003,950
216,2014,977,8/8/2003,1559
216,2015,248,8/8/2003,406
216,2016,557,8/8/2003,1789
216,2017,1887,8/8/2003,3650
217,1991,504,17/7/1991,517
217,1992,223,17/7/1991,444
217,1993,739,17/7/1991,2388
217,1994,653,17/7/1991,2746
217,1995,1817,17/7/1991,7445
217,1996,314,17/7/1991,353
217,1997,546,17/7/1991,1294
217,1998,654,17/7/1991,1332
217,1999,1695,17/7/1991,6286
217,2000,1353,17/7/1991,4240
217,2001,264,17/7/1991,377
217,2002,360,17/7/1991,1720
217,2003,1319,17/7/1991,4031
217,2004,448,17/7/1991,1022
217,2005,1297,17/7/1991,5315
217,2006,1501,17/7/1991,1597
217,2007,1025,17/7/1991,2795
217,2008,921,17/7/1991,2585
217,2009,917,17/7/1991,2595
217,2010,421,17/7/1991,1187
217,2011,352,17/7/1991,1315
217,2012,1373,17/7/1991,5004
217,2013,856,17/7/1991,3848
217,2014,1256,17/7/1991,5580
217,2015,708,17/7/1991,2850
217,2016,1815,17/7/1991,5110
217,2017,588,17/7/1991,2521
218,2000,903,6/1/2000,4407
218,2001,406,6/1/2000,1288
218,2002,1080,6/1/2000,1620
218,2003,933,6/1/2000,1300
218,2004,1700,6/1/2000,5495
218,2005,1372,6/1/2000,1723
218,2006,1838,6/1/2000,6618
218,2007,1846,6/1/2000,9078
218,2008,1428,6/1/2000,1928
218,2009,1866,6/1/2000,7574
218,2010,1332,6/1/2000,5534
218,2011,197,6/1/2000,748
218,2012,1900,6/1/2000,4118
218,2013,811,6/1/2000,2520
218,2014,622,6/1/2000,1926
218,2015,1023,6/1/2000,1438
218,2016,1295,6/1/2000,4611
218,2017,1317,6/1/2000,2241
219,2004,511,9/8/2004,1861
219,2005,1753,9/8/2004,2249
219,2006,862,9/8/2004,1038
219,2007,762,9/8/2004,1887
219,2008,943,9/8/2004,2722
219,2009,1642,9/8/2004,5497
219,2010,1642,9/8/2004,3841
219,2011,1084,9/8/2004,5163
219,2012,1474,9/8/2004,7090
219,2013,1222,9/8/2004,5410
219,2014,931,9/8/2004,2533
219,2015,307,9/8/2004,1089
219,2016,1268,9/8/2004,5729
219,2017,1269,9/8/2004,2597
220,1990,673,16/8/1990,1902
220,1991,1910,16/8/1990,5997
220,1992,1033,16/8/1990,3520
220,1993,231,16/8/1990,764
220,1994,386,16/8/1990,713
220,1995,890,16/8/1990,2644
220,1996,578,16/8/1990,954
220,1997,362,16/8/1990,1557
220,1998,1530,16/8/1990,3723
220,1999,212,16/8/1990,562
220,2000,428,16/8/1990,1811
220,2001,127,16/8/1990,630
220,2002,1216,16/8/1990,4406
220,2003,436,16/8/1990,2152
220,2004,1342,16/8/1990,5151
220,2005,1321,16/8/1990,3644
220,2006,1705,16/8/1990,4694
220,2007,232,16/8/1990,290
220,2008,1668,16/8/1990,4165
220,2009,1721,16/8/1990,5609
220,2010,471,16/8/1990,966
220,2011,108,16/8/1990,344
220,2012,958,16/8/1990,1700
220,2013,1599,16/8/1990,6677
220,2014,1041,16/8/1990,1296
220,2015,143,16/8/1990,543
220,2016,1095,16/8/1990,1425
220,2017,1497,16/8/1990,4950
221,1995,301,28/6/1995,1323
221,1996,1169,28/6/1995,5747
221,1997,979,28/6/1995,3111
221,1998,1325,28/6/1995,5633
221,1999,243,28/6/1995,391
221,2000,853,28/6/1995,1830
221,2001,1148,28/6/1995,2042
221,2002,1121,28/6/1995,4127
221,2003,1711,28/6/1995,5624
221,2004,1643,28/6/1995,8064
221,2005,953,28/6/1995,4067
221,2006,1689,28/6/1995,7982
221,2007,1323,28/6/1995,3859
221,2008,907,28/6/1995,2068
221,2009,474,28/6/1995,824
221,2010,374,28/6/1995,783
221,2011,391,28/6/1995,1616
221,2012,1802,28/6/1995,5576
221,2013,771,28/6/1995,3459
221,2014,1324,28/6/1995,5056
221,2015,1652,28/6/1995,5645
221,2016,1306,28/6/1995,1633
221,2017,1894,28/6/1995,4357
222,1992,85,24/12/1992,156
222,1993,1417,24/12/1992,5557
222,1994,1724,24/12/1992,3908
222,1995,882,24/12/1992,2681
222,1996,614,24/12/1992,2325
222,1997,202,24/12/1992,606
222,1998,938,24/12/1992,2789
222,1999,1624,24/12/1992,7377
222,2000,1387,24/12/1992,1644
222,2001,724,24/12/1992,1660
222,2002,1862,24/12/1992,7023
222,2003,1119,24/12/1992,4516
222,2004,1284,24/12/1992,5397
222,2005,806,24/12/1992,1330
222,2006,1768,24/12/1992,4722
222,2007,1285,24/12/1992,4774
222,2008,282,24/12/1992,434
222,2009,1138,24/12/1992,1967
222,2010,1364,24/12/1992,2960
222,2011,1349,24/12/1992,5812
222,2012,1305,24/12/1992,2415
222,2013,857,24/12/1992,1727
222,2014,1381,24/12/1992,5871
222,2015,626,24/12/1992,825
222,2016,793,24/12/1992,3211
222,2017,172,24/12/1992,565
223,2008,257,1/1/2008,580
223,2009,1377,1/1/2008,5279
223,2010,422,1/1/2008,1501
223,2011,1765,1/1/2008,6815
223,2012,1616,1/1/2008,4216
223,2013,1803,1/1/2008,4540
223,2014,128,1/1/2008,347
223,2015,1406,1/1/2008,5645
223,2016,1184,1/1/2008,1651
223,2017,981,1/1/2008,3793
224,2005,229,18/2/2005,385
224,2006,1190,18/2/2005,2121
224,2007,1120,18/2/2005,5025
224,2008,1221,18/2/2005,1306
224,2009,486,18/2/2005,836
224,2010,1179,18/2/2005,4401
224,2011,870,18/2/2005,3022
224,2012,744,18/2/2005,1778
224,2013,711,18/2/2005,1300
224,2014,950,18/2/2005,1672
224,2015,673,18/2/2005,1409
224,2016,1297,18/2/2005,1895
224,2017,480,18/2/2005,1208
225,2005,149,25/4/2005,438
225,2006,169,25/4/2005,418
225,2007,530,25/4/2005,1339
225,2008,718,25/4/2005,2832
225,2009,1732,25/4/2005,6587
225,2010,526,25/4/2005,1540
225,2011,380,25/4/2005,392
225,2012,356,25/4/2005,1300
225,2013,560,25/4/2005,1674
225,2014,468,25/4/2005,1527
225,2015,1781,25/4/2005,6518
225,2016,1084,25/4/2005,4079
225,2017,884,25/4/2005,2576
226,2004,216,7/11/2004,395
226,2005,1856,7/11/2004,4182
226,2006,551,7/11/2004,1572
226,2007,903,7/11/2004,2297
226,2008,584,7/11/2004,1641
226,2009,502,7/11/2004,2084
226,2010,1786,7/11/2004,3448
226,2011,1456,7/11/2004,3216
226,2012,1278,7/11/2004,1879
226,2013,1765,7/11/2004,2135
226,2014,340,7/11/2004,889
226,2015,1042,7/11/2004,3123
226,2016,1605,7/11/2004,3529
226,2017,435,7/11/2004,679
227,2000,769,23/8/2000,1440
227,2001,1657,23/8/2000,6081
227,2002,1881,23/8/2000,3084
227,2003,210,23/8/2000,956
227,2004,195,23/8/2000,887
227,2005,1749,23/8/2000,8159
227,2006,220,23/8/2000,837
227,2007,1229,23/8/2000,5244
227,2008,694,23/8/2000,2500
227,2009,567,23/8/2000,2260
227,2010,649,23/8/2000,881
227,2011,977,23/8/2000,3584
227,2012,1182,23/8/2000,1345
227,2013,1920,23/8/2000,6492
227,2014,1676,23/8/2000,4058
227,2015,693,23/8/2000,2641
227,2016,106,23/8/2000,298
227,2017,1010,23/8/2000,3392
228,1992,202,25/9/1992,381
228,1993,1608,25/9/1992,4121
228,1994,835,25/9/1992,2024
228,1995,1642,25/9/1992,3986
228,1996,1549,25/9/1992,6354
228,1997,1371,25/9/1992,6192
228,1998,1068,25/9/1992,4707
228,1999,1122,25/9/1992,4353
228,2000,620,25/9/1992,1226
228,2001,1090,25/9/1992,3113
228,2002,600,25/9/1992,2135
228,2003,233,25/9/1992,1073
228,2004,1620,25/9/1992,3102
228,2005,1527,25/9/1992,1593
228,2006,400,25/9/1992,852
228,2007,1026,25/9/1992,2479
228,2008,1503,25/9/1992,5163
228,2009,1545,25/9/1992,4186
228,2010,1275,25/9/1992,5307
228,2011,612,25/9/1992,2471
228,2012,123,25/9/1992,347
228,2013,420,25/9/1992,1143
228,2014,1681,25/9/1992,8103
228,2015,1688,25/9/1992,3222
228,2016,1736,25/9/1992,3654
228,2017,364,25/9/1992,770
229,2008,477,26/7/2008,1234
229,2009,396,26/7/2008,1121
229,2010,1852,26/7/2008,9080
229,2011,229,26/7/2008,736
229,2012,261,26/7/2008,705
229,2013,211,26/7/2008,884
229,2014,551,26/7/2008,2314
229,2015,107,26/7/2008,379
229,2016,1195,26/7/2008,3164
229,2017,530,26/7/2008,1517
230,2009,75,10/11/2009,267
230,2010,906,10/11/2009,2519
230,2011,136,10/11/2009,309
230,2012,1200,10/11/2009,3507
230,2013,1376,10/11/2009,4271
230,2014,655,10/11/2009,1810
230,2015,1812,10/11/2009,6836
230,2016,1379,10/11/2009,2197
230,2017,1562,10/11/2009,1850
231,2004,1350,4/2/2004,2526
231,2005,1432,4/2/2004,4693
231,2006,962,4/2/2004,1337
231,2007,1309,4/2/2004,5519
231,2008,1219,4/2/2004,2088
231,2009,263,4/2/2004,1118
231,2010,1034,4/2/2004,4097
231,2011,1681,4/2/2004,4907
231,2012,1178,4/2/2004,2135
231,2013,1090,4/2/2004,1280
231,2014,1170,4/2/2004,5065
231,2015,104,4/2/2004,312
231,2016,219,4/2/2004,974
231,2017,168,4/2/2004,400
232,2009,146,3/10/2009,725
232,2010,586,3/10/2009,1107
232,2011,140,3/10/2009,522
232,2012,1194,3/10/2009,5202
232,2013,376,3/10/2009,1367
232,2014,1400,3/10/2009,4735
232,2015,806,3/10/2009,2776
232,2016,662,3/10/2009,1494
232,2017,1188,3/10/2009,5423
233,2014,648,14/8/2014,2520
233,2015,250,14/8/2014,529
233,2016,1858,14/8/2014,6112
233,2017,1640,14/8/2014,7459
234,1992,474,7/8/1992,791
234,1993,976,7/8/1992,2982
234,1994,1628,7/8/1992,6351
234,1995,1520,7/8/1992,4264
234,1996,1254,7/8/1992,5305
234,1997,142,7/8/1992,709
234,1998,1416,7/8/1992,3986
234,1999,1708,7/8/1992,4492
234,2000,364,7/8/1992,1421
234,2001,573,7/8/1992,1621
234,2002,1768,7/8/1992,6876
234,2003,878,7/8/1992,2723
234,2004,1221,7/8/1992,3084
234,2005,99,7/8/1992,369
234,2006,1879,7/8/1992,5980
234,2007,341,7/8/1992,1041
234,2008,1764,7/8/1992,6391
234,2009,554,7/8/1992,707
234,2010,1848,7/8/1992,2124
234,2011,808,7/8/1992,959
234,2012,498,7/8/1992,1626
234,2013,530,7/8/1992,958
234,2014,290,7/8/1992,713
234,2015,1859,7/8/1992,8587
234,2016,1257,7/8/1992,2258
234,2017,402,7/8/1992,1014
235,2013,146,23/12/2013,730
235,2014,534,23/12/2013,1758
235,2015,297,23/12/2013,863
235,2016,807,23/12/2013,2825
235,2017,1870,23/12/2013,6596
236,1995,380,12/5/1995,1291
236,1996,424,12/5/1995,896
236,1997,1838,12/5/1995,6284
236,1998,141,12/5/1995,409
236,1999,250,12/5/1995,261
236,2000,573,12/5/1995,2864
236,2001,1207,12/5/1995,5577
236,2002,401,12/5/1995,822
236,2003,1857,12/5/1995,2786
236,2004,1733,12/5/1995,7933
236,2005,1643,12/5/1995,3541
236,2006,948,12/5/1995,3724
236,2007,1230,12/5/1995,5063
236,2008,1209,12/5/1995,5286
236,2009,378,12/5/1995,1055
236,2010,1693,12/5/1995,5259
236,2011,432,12/5/1995,520
236,2012,120,12/5/1995,436
236,2013,187,12/5/1995,192
236,2014,1905,12/5/1995,9418
236,2015,1386,12/5/1995,3935
236,2016,666,12/5/1995,2977
236,2017,1707,12/5/1995,4046
237,1998,452,2/6/1998,2095
237,1999,1214,2/6/1998,5776
237,2000,1482,2/6/1998,3384
237,2001,1901,2/6/1998,4862
237,2002,131,2/6/1998,300
237,2003,1174,2/6/1998,3727
237,2004,809,2/6/1998,2201
237,2005,1049,2/6/1998,1953
237,2006,1159,2/6/1998,2692
237,2007,1816,2/6/1998,5258
237,2008,1342,2/6/1998,2028
237,2009,1601,2/6/1998,2236
237,2010,475,2/6/1998,1818
237,2011,1693,2/6/1998,2443
237,2012,353,2/6/1998,1508
237,2013,1255,2/6/1998,2483
237,2014,1182,2/6/1998,5448
237,2015,1055,2/6/1998,1688
237,2016,1588,2/6/1998,2855
237,2017,666,2/6/1998,1060
238,2008,448,3/6/2008,522
238,2009,1345,3/6/2008,5022
238,2010,233,3/6/2008,327
238,2011,636,3/6/2008,1471
238,2012,1485,3/6/2008,6191
238,2013,1791,3/6/2008,7233
238,2014,1115,3/6/2008,3324
238,2015,496,3/6/2008,2466
238,2016,1005,3/6/2008,4143
238,2017,1425,3/6/2008,4167
239,2006,365,13/10/2006,1585
239,2007,764,13/10/2006,3584
239,2008,608,13/10/2006,2251
239,2009,504,13/10/2006,788
239,2010,662,13/10/2006,2315
239,2011,354,13/10/2006,1003
239,2012,1093,13/10/2006,2161
239,2013,324,13/10/2006,964
239,2014,228,13/10/2006,763
239,2015,165,13/10/2006,427
239,2016,405,13/10/2006,1231
239,2017,1280,13/10/2006,2075
240,2000,1663,16/1/2000,2345
240,2001,1280,16/1/2000,5509
240,2002,1563,16/1/2000,4357
240,2003,597,16/1/2000,618
240,2004,498,16/1/2000,1816
240,2005,268,16/1/2000,280
240,2006,1698,16/1/2000,7112
240,2007,464,16/1/2000,2030
240,2008,1153,16/1/2000,2027
240,2009,1452,16/1/2000,4866
240,2010,739,16/1/2000,3392
240,2011,1783,16/1/2000,8758
240,2012,516,16/1/2000,1313
240,2013,559,16/1/2000,2564
240,2014,272,16/1/2000,963
240,2015,1538,16/1/2000,3893
240,2016,270,16/1/2000,477
240,2017,1810,16/1/2000,8759
241,2008,178,8/4/2008,465
241,2009,479,8/4/2008,2001
241,2010,1068,8/4/2008,3246
241,2011,1809,8/4/2008,3884
241,2012,332,8/4/2008,1246
241,2013,1379,8/4/2008,6694
241,2014,446,8/4/2008,1036
241,2015,129,8/4/2008,263
241,2016,1174,8/4/2008,3394
241,2017,1815,8/4/2008,5909
242,1994,394,1/6/1994,1916
242,1995,1879,1/6/1994,8601
242,1996,439,1/6/1994,1701
242,1997,1725,1/6/1994,7399
242,1998,1651,1/6/1994,2266
242,1999,418,1/6/1994,723
242,2000,1884,1/6/1994,7557
242,2001,301,1/6/1994,912
242,2002,1067,1/6/1994,4870
242,2003,388,1/6/1994,1839
242,2004,110,1/6/1994,347
242,2005,1620,1/6/1994,7676
242,2006,1327,1/6/1994,1658
242,2007,1276,1/6/1994,6380
242,2008,365,1/6/1994,600
242,2009,1686,1/6/1994,3350
242,2010,643,1/6/1994,2028
242,2011,514,1/6/1994,959
242,2012,665,1/6/1994,1896
242,2013,762,1/6/1994,775
242,2014,384,1/6/1994,454
242,2015,638,1/6/1994,1539
242,2016,1144,1/6/1994,2813
242,2017,120,1/6/1994,414
243,2016,383,13/9/2016,1394
243,2017,1160,13/9/2016,2422
244,2005,474,5/7/2005,1442
244,2006,921,5/7/2005,1202
244,2007,428,5/7/2005,1345
244,2008,1392,5/7/2005,1740
244,2009,1633,5/7/2005,6290
244,2010,1641,5/7/2005,3589
244,2011,1526,5/7/2005,5519
244,2012,1093,5/7/2005,4798
244,2013,910,5/7/2005,3205
244,2014,1678,5/7/2005,3015
244,2015,772,5/7/2005,2206
244,2016,1353,5/7/2005,5757
244,2017,1539,5/7/2005,5298
245,2015,78,5/12/2015,227
245,2016,721,5/12/2015,873
245,2017,519,5/12/2015,2228
246,1997,1395,12/1/1997,6625
246,1998,1422,12/1/1997,5244
246,1999,815,12/1/1997,3414
246,2000,676,12/1/1997,683
246,2001,1871,12/1/1997,4981
246,2002,1119,12/1/1997,1592
246,2003,1482,12/1/1997,2858
246,2004,1904,12/1/1997,8313
246,2005,1636,12/1/1997,3684
246,2006,1197,12/1/1997,5218
246,2007,441,12/1/1997,1996
246,2008,975,12/1/1997,1326
246,2009,664,12/1/1997,2585
246,2010,248,12/1/1997,1238
246,2011,1140,12/1/1997,4662
246,2012,121,12/1/1997,411
246,2013,169,12/1/1997,459
246,2014,97,12/1/1997,147
246,2015,637,12/1/1997,1219
246,2016,933,12/1/1997,4627
246,2017,469,12/1/1997,1763
247,1999,105,6/11/1999,302
247,2000,408,6/11/1999,708
247,2001,1380,6/11/1999,6278
247,2002,1507,6/11/1999,6794
247,2003,912,6/11/1999,1821
247,2004,1872,6/11/1999,4233
247,2005,562,6/11/1999,2070
247,2006,607,6/11/1999,1495
247,2007,1264,6/11/1999,5121
247,2008,115,6/11/1999,429
247,2009,869,6/11/1999,2210
247,2010,514,6/11/1999,591
247,2011,623,6/11/1999,2641
247,2012,1554,6/11/1999,5783
247,2013,1625,6/11/1999,4780
247,2014,1811,6/11/1999,6560
247,2015,1081,6/11/1999,2922
247,2016,1438,6/11/1999,3440
247,2017,918,6/11/1999,1927
248,2006,787,18/4/2006,2980
248,2007,388,18/4/2006,1847
248,2008,333,18/4/2006,1437
248,2009,1574,18/4/2006,2408
248,2010,1783,18/4/2006,4907
248,2011,1782,18/4/2006,7572
